id,no_register,peminjam,email,kegiatan,no_hak,jenis_hak,desa,kecamatan,no_su,no_warkah,no_ht,status,catatan,tgl_pengajuan,tgl_update,created_by,created_at,updated_at,tipe,dikonfirmasi_oleh,tgl_konfirmasi,no_berkas_pnbp,tahun,jenis_peminjaman,file_pengamanan_url
e7c107c0-c27e-4121-8112-7df7027abd6b,REG-2026-33291,KUASA — LOKET OJAN,kuasa@gmail.com,SKPT,834,HGB,Pekojan,Tambora,,,,Proses Pencarian,,2026-06-19 02:52:53.551122+00,2026-06-19 02:52:53.551122+00,kuasa,2026-06-19 02:52:53.551122+00,2026-06-19 02:52:53.551122+00,register,,,,,BT,
3f2578f8-0174-4782-bf71-56122c5a6aac,REG-2026-33292,KUASA — LOKET OJAN,kuasa@gmail.com,SKPT,19426,HM,Pegadungan,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 02:52:53.551122+00,2026-06-19 10:16:03.142+00,kuasa,2026-06-19 02:52:53.551122+00,2026-06-19 10:16:03.12232+00,register,Agus Ajat,2026-06-19 10:16:03.142+00,,,BT,
134518d6-8521-4554-a944-d56849fd5097,REG-2026-33293,KUASA — LOKET OJAN,kuasa@gmail.com,SKPT,1919,HGB,Tangki,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 02:52:53.551122+00,2026-06-19 10:16:03.237+00,kuasa,2026-06-19 02:52:53.551122+00,2026-06-19 10:16:03.216118+00,register,Agus Ajat,2026-06-19 10:16:03.237+00,,,BT,
0f84384d-510c-4fb9-ac4e-86b1a302a50d,REG-2026-33294,KUASA — LOKET OJAN,kuasa@gmail.com,SKPT,8730,HGB,Cengkareng Barat,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 02:52:53.551122+00,2026-06-19 10:16:03.09+00,kuasa,2026-06-19 02:52:53.551122+00,2026-06-19 10:16:03.069451+00,register,Agus Ajat,2026-06-19 10:16:03.09+00,,,BT,
04be4486-8293-4465-8f39-b1a3ebcf1547,REG-2026-50030,PRIORITAS — DANNY,prioritas@gmail.com,PERPANJANGAN HGB,8708,HGB,Kalideres,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:08:25.842456+00,2026-06-19 03:55:32.147+00,prioritas,2026-06-19 03:08:25.842456+00,2026-06-19 03:55:32.129735+00,register,Agus Ajat,2026-06-19 03:55:32.147+00,,,BT,
b87f0507-b0bf-411f-96e2-e4d1f6874336,REG-2026-32860,PHP — Saraya,php@gmail.com,SKPT,10286,HM,Duri Kepa,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:13:54.975085+00,2026-06-19 10:16:02.992+00,php,2026-06-19 03:13:54.975085+00,2026-06-19 10:16:02.971972+00,register,Agus Ajat,2026-06-19 10:16:02.992+00,,,BT,
8e226e2e-f807-4c37-8316-f49dce841251,REG-2026-32861,PHP — Saraya,php@gmail.com,SKPT,7150,HGB,Kalideres,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:13:54.975085+00,2026-06-19 10:16:03.042+00,php,2026-06-19 03:13:54.975085+00,2026-06-19 10:16:03.022458+00,register,Agus Ajat,2026-06-19 10:16:03.042+00,,,BT,
0d9a0dec-4401-42ba-aa2c-f48abcd29a3c,REG-2026-67330,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,GANTI BLANKO / RUSAK,3611,HGB,Rawa Buaya,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:39:39.360248+00,2026-06-19 04:34:04.038+00,kuasa,2026-06-19 03:39:39.360248+00,2026-06-19 04:34:04.021398+00,register,Agus Ajat,2026-06-19 04:34:04.038+00,,,BT,
5f50b2b3-a0c9-46d7-b012-e05afff5b980,REG-2026-67331,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,GANTI BLANKO / RUSAK,3610,HGB,Rawa Buaya,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:39:39.360248+00,2026-06-19 04:34:03.903+00,kuasa,2026-06-19 03:39:39.360248+00,2026-06-19 04:34:03.887968+00,register,Agus Ajat,2026-06-19 04:34:03.903+00,,,BT,
856a28cb-9f3f-4dd9-b269-0ee59d893d01,REG-2026-67332,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,GANTI BLANKO / RUSAK,3668,HGB,Rawa Buaya,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:39:39.360248+00,2026-06-19 04:34:03.984+00,kuasa,2026-06-19 03:39:39.360248+00,2026-06-19 04:34:03.97+00,register,Agus Ajat,2026-06-19 04:34:03.984+00,,,BT,
c3915f3f-3bef-4c5d-91e0-2563c4740188,REG-2026-49100,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,321,HM,Kembangan Selatan,Kembangan,,,2190/2014;5668/2014;1578/2015;3027/2015;7286/2016,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.177+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.15598+00,register,Agus Ajat,2026-06-19 10:16:02.177+00,,,BT & HT,
8d494ba1-9bf1-494e-b2da-39da35702100,REG-2026-49101,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,322,HM,Kembangan Selatan,Kembangan,,,1617/2015;7176/2016;3442/2015;2189/2014;5669/2014,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.876+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.85331+00,register,Agus Ajat,2026-06-19 10:16:02.876+00,,,BT & HT,
f1289ac2-c160-4905-9228-771d0ba53408,REG-2026-491010,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,3867,HGB,Duri Kepa,Kebon Jeruk,,,10096/2015,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.623+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.602087+00,register,Agus Ajat,2026-06-19 10:16:02.623+00,,,BT & HT,
82b3d000-fdb1-4fa9-9a7e-87aeee65ac23,REG-2026-491011,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,4218,HGB,Duri Kepa,Kebon Jeruk,,,10096/2015,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.57+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.549725+00,register,Agus Ajat,2026-06-19 10:16:02.57+00,,,BT & HT,
62ad7c00-50dc-410c-8d63-bd8f09bd7b38,REG-2026-491012,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,0,HM,Kembangan Selatan,Kembangan,,,3676/2017,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:27:30.32+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:27:30.321752+00,register,Agus Ajat,2026-06-19 10:27:30.32+00,,,BT & HT,
b5794df3-f408-4f1c-bbbf-f9d25832b816,REG-2026-491013,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,8992,HM,Rawa Buaya,Cengkareng,,,6351/2019,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.805+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.790852+00,register,Agus Ajat,2026-06-19 10:16:02.805+00,,,BT & HT,
8fe4bfa2-6016-49d4-8f48-dae8661c3ef2,REG-2026-491014,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,1192,HM,Jelambar,Grogol Petamburan,,,1813/2017,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.521+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.500913+00,register,Agus Ajat,2026-06-19 10:16:02.521+00,,,BT & HT,
0965294a-4c57-4dff-a400-023a3831785b,REG-2026-491015,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,6152,HGB,Meruya Utara,Kembangan,,,2257/2015;4823/2014;558/2014;11185/2012;7911/2012,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.323+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.303793+00,register,Agus Ajat,2026-06-19 10:16:02.323+00,,,BT & HT,
0277f33a-662f-468b-9210-99b52cff3c9a,REG-2026-491016,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,6448,HM,Kembangan Utara,Kembangan,,,1920/2010;4049/2016,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.737+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.715067+00,register,Agus Ajat,2026-06-19 10:16:02.737+00,,,BT & HT,
ab979970-3ae4-4081-b646-53e6834587f3,REG-2026-49102,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,2483,HM,Kembangan Utara,Kembangan,,,6369/2014,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.274+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.253927+00,register,Agus Ajat,2026-06-19 10:16:02.274+00,,,BT & HT,
a7da485c-a3ef-4f07-b017-27e656db32a5,REG-2026-49103,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,7517,HGB,Joglo,Kembangan,,,3533/2019,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.227+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.206837+00,register,Agus Ajat,2026-06-19 10:16:02.227+00,,,BT & HT,
d78a1feb-2156-48f6-92fc-0b4a863469fa,REG-2026-49104,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,386,HMSRS,Kelapa Dua,Kebon Jeruk,,,2194/2007,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.104+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.097264+00,register,Agus Ajat,2026-06-19 10:16:02.104+00,,,BT & HT,
aa8f2ab4-5df8-4c15-8de9-3622706c087d,REG-2026-49105,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,710,HM,Jatipulo,Palmerah,,,3023/2019,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.43+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.410687+00,register,Agus Ajat,2026-06-19 10:16:02.43+00,,,BT & HT,
0932d19c-d293-4a80-a500-752a597ab705,REG-2026-49106,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,7157,HM,Joglo,Kembangan,,,4281/2019;1860/2015,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.923+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.903226+00,register,Agus Ajat,2026-06-19 10:16:02.923+00,,,BT & HT,
a5f96a56-e171-46f1-ac8f-74777a1b4f38,REG-2026-49107,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,255,HM,Krendang,Tambora,,,8288/2019,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.475+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.456407+00,register,Agus Ajat,2026-06-19 10:16:02.475+00,,,BT & HT,
a4abb35f-45d6-4994-b316-bf8d669711cb,REG-2026-49108,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,256,HM,Krendang,Tambora,,,8288/2019,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.369+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.353636+00,register,Agus Ajat,2026-06-19 10:16:02.369+00,,,BT & HT,
d1a99ed2-bc6a-4f42-a4c0-ea4f432665af,REG-2026-49109,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,3858,HGB,Duri Kepa,Kebon Jeruk,,,10350/2015,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.675+00,kuasa,2026-06-19 03:41:05.221503+00,2026-06-19 10:16:02.66159+00,register,Agus Ajat,2026-06-19 10:16:02.675+00,,,BT & HT,
6ddfdba6-e6dd-4582-b73a-8d9b555fbbcc,REG-2026-26970,KUASA — LOKET OJAN,kuasa@gmail.com,ROYA,3323,HGB,Tanjung Duren Utara,Grogol Petamburan,,,357/2011,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:45:53.034537+00,2026-06-19 03:55:32.058+00,kuasa,2026-06-19 03:45:53.034537+00,2026-06-19 03:55:32.041778+00,register,Agus Ajat,2026-06-19 03:55:32.058+00,,,BT & HT,
8c1d0138-15b9-4e3a-be79-f84967c4a419,REG-2026-58060,KUASA — LOKET OJAN,kuasa@gmail.com,SERTIFIKAT HILANG,877,HGB,Mangga Besar,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:47:06.098194+00,2026-06-19 03:55:31.947+00,kuasa,2026-06-19 03:47:06.098194+00,2026-06-19 03:55:31.934766+00,register,Agus Ajat,2026-06-19 03:55:31.947+00,,,BT,
50a891a6-6e7a-4869-9b9c-04312a7dc1ae,REG-2026-87160,PRIORITAS — DISTA,prioritas@gmail.com,PENGHAPUSAN BPHTB,7016,HGB,Meruya Utara,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 03:47:46.387731+00,2026-06-19 04:19:41.842+00,prioritas,2026-06-19 03:47:46.387731+00,2026-06-19 04:19:41.834749+00,register,Agus Ajat,2026-06-19 04:19:41.842+00,,,BT,
62ed36d6-27d0-4453-b192-1079ed964281,REG-2026-13500,PHP — Angga,php@gmail.com,PENGHAPUSAN BPHTB,5361,HM,Kedoya Selatan,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:09:33.013188+00,2026-06-19 10:16:02.057+00,php,2026-06-19 04:09:33.013188+00,2026-06-19 10:16:02.035503+00,register,Agus Ajat,2026-06-19 10:16:02.057+00,,,BT,
63d6a634-fdfc-4754-99bc-49e2cb19f985,REG-2026-93620,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,7335,HM,Rawa Buaya,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:02.004+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.983996+00,register,Agus Ajat,2026-06-19 10:16:02.004+00,,,BT,
06412b76-5755-4165-830e-294e7d1e8111,REG-2026-93621,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,2838,HM,Palmerah,Palmerah,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.351+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.332733+00,register,Agus Ajat,2026-06-19 10:16:01.351+00,,,BT,
3b331961-d32d-456f-bc6f-242583197ac1,REG-2026-936210,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,13046,HGB,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.755+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.739327+00,register,Agus Ajat,2026-06-19 10:16:01.755+00,,,BT,
c8f89507-fcb0-4928-8e0d-05fd64ca8a8e,REG-2026-936211,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,4981,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.804+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.785585+00,register,Agus Ajat,2026-06-19 10:16:01.804+00,,,BT,
ec37cdd9-6456-418e-92eb-2956d54648ac,REG-2026-936212,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,15558,HM,Duri Kosambi,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.567+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.546666+00,register,Agus Ajat,2026-06-19 10:16:01.567+00,,,BT,
a067c2b8-f953-4013-9611-9c4e3cdeab06,REG-2026-936213,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,8107,HGB,Cengkareng Barat,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.619+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.599528+00,register,Agus Ajat,2026-06-19 10:16:01.619+00,,,BT,
6bcff1be-786e-4344-b170-2dc3c9c01941,REG-2026-936214,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,14524,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.864+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.844839+00,register,Agus Ajat,2026-06-19 10:16:01.864+00,,,BT,
79dde090-4c30-4df0-8879-7d325b492248,REG-2026-936215,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,10375,HGB,Kalideres,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.234+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.238778+00,register,Agus Ajat,2026-06-19 10:16:01.234+00,,,BT,
4befefab-679d-4773-b97f-e6d960f8750f,REG-2026-93622,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,17790,HGB,Pegadungan,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.303+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.28264+00,register,Agus Ajat,2026-06-19 10:16:01.303+00,,,BT,
85122077-eee4-4ca4-a23c-930909dc99fe,REG-2026-93623,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,347,HM,Krukut,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.401+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.380058+00,register,Agus Ajat,2026-06-19 10:16:01.401+00,,,BT,
ee6ee548-8a8a-423a-95c5-9ca38a130eac,REG-2026-93624,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,10620,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.952+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.935329+00,register,Agus Ajat,2026-06-19 10:16:01.952+00,,,BT,
605a07fa-3f0e-479c-9d44-bf1c39c1fa72,REG-2026-93625,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,10480,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.909+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.888013+00,register,Agus Ajat,2026-06-19 10:16:01.909+00,,,BT,
dba8c921-88ad-4155-ba22-44108b347823,REG-2026-93626,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,1806,HMSRS,Kembangan Selatan,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.506+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.485985+00,register,Agus Ajat,2026-06-19 10:16:01.506+00,,,BT,
637bdb8c-aec7-4b5f-ae38-9c86a711d8e1,REG-2026-93627,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,1156,HM,Angke,Tambora,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.453+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.432856+00,register,Agus Ajat,2026-06-19 10:16:01.453+00,,,BT,
3f95e4fe-4897-472a-9a3f-8bf9b06fd3dc,REG-2026-93628,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,13012,HGB,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.708+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.688793+00,register,Agus Ajat,2026-06-19 10:16:01.708+00,,,BT,
8ab1b3b0-fe72-4144-a224-1884af493b29,REG-2026-93629,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,12979,HGB,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.661+00,kuasa,2026-06-19 04:43:39.391506+00,2026-06-19 10:16:01.641932+00,register,Agus Ajat,2026-06-19 10:16:01.661+00,,,BT,
5f25a744-0b8a-4fff-8e01-55013ff8d8b5,REG-2026-19290,PENETAPAN — SRI KUNTADI 28273/2026,penetapan@gmail.com,PERMOHONAN SK,790,HGB,Mangga Besar,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 05:56:31.417939+00,2026-06-19 07:24:05.454+00,penetapan,2026-06-19 05:56:31.417939+00,2026-06-19 07:24:05.446069+00,register,Agus Ajat,2026-06-19 07:24:05.454+00,,,BT,
53f7519b-c617-46f7-ae31-cb959de54b5b,REG-2026-13710,PENETAPAN — SRI KUNTADI 28249/2026,penetapan@gmail.com,PERMOHONAN SK,789,HGB,Mangga Besar,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 05:57:10.858214+00,2026-06-19 07:24:05.353+00,penetapan,2026-06-19 05:57:10.858214+00,2026-06-19 07:24:05.341778+00,register,Agus Ajat,2026-06-19 07:24:05.353+00,,,BT,
88befb6a-4a1b-42eb-9c27-74a642671e10,REG-2026-60130,PENETAPAN — SRI KUNTADI 22578/2026,penetapan@gmail.com,PERMOHONAN SK,10325,HGB,Cengkareng Barat,Cengkareng,,,,Proses Pencarian,,2026-06-19 05:59:25.511747+00,2026-06-19 05:59:25.511747+00,penetapan,2026-06-19 05:59:25.511747+00,2026-06-19 05:59:25.511747+00,register,,,,,BT,
bed43e9c-9757-48d1-98e0-21095c9ae355,REG-2026-94450,PHP — TIA,kuasa@gmail.com,PERUBAHAN HAK,2737,HGB,Jatipulo,Palmerah,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 06:21:19.640969+00,2026-06-19 06:40:08.884+00,kuasa,2026-06-19 06:21:19.640969+00,2026-06-19 06:40:08.905436+00,register,Agus Ajat,2026-06-19 06:40:08.884+00,,,BT,
5999cf64-0a86-4f10-a81e-7e4d2989a949,REG-2026-30560,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERUBAHAN HAK,1180,HGB,Mangga Besar,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 06:28:55.750787+00,2026-06-19 06:40:08.8+00,kuasa,2026-06-19 06:28:55.750787+00,2026-06-19 06:40:08.82352+00,register,Agus Ajat,2026-06-19 06:40:08.8+00,,,BT,
9b4e6ce9-f90a-4ce1-94a3-f5e00968f18d,REG-2026-40860,PHP — saraya,php@gmail.com,SKPT,6019,HM,Duri Kepa,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 07:00:15.800371+00,2026-06-19 10:16:01.14+00,php,2026-06-19 07:00:15.800371+00,2026-06-19 10:16:01.121818+00,register,Agus Ajat,2026-06-19 10:16:01.14+00,,,BT & HT,
5f9e29ef-84c5-4116-8071-f6e4e597b32a,REG-2026-40861,PHP — saraya,php@gmail.com,SKPT,3289,HM,Kedoya Utara,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 07:00:15.800371+00,2026-06-19 10:16:01.187+00,php,2026-06-19 07:00:15.800371+00,2026-06-19 10:16:01.16777+00,register,Agus Ajat,2026-06-19 10:16:01.187+00,,,BT & HT,
d501fb86-4b20-4fea-9125-8371bc8d9ae5,REG-2026-40862,PHP — saraya,php@gmail.com,SKPT,4445,HGB,Kalideres,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 07:00:15.800371+00,2026-06-19 10:16:01.093+00,php,2026-06-19 07:00:15.800371+00,2026-06-19 10:16:01.073036+00,register,Agus Ajat,2026-06-19 10:16:01.093+00,,,BT & HT,
8c239407-e9e1-49b4-87f1-8e452715bd6c,REG-2026-40863,PHP — saraya,php@gmail.com,SKPT,4444,HGB,Kalideres,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-19 07:00:15.800371+00,2026-06-19 10:16:00.998+00,php,2026-06-19 07:00:15.800371+00,2026-06-19 10:16:00.97677+00,register,Agus Ajat,2026-06-19 10:16:00.998+00,,,BT & HT,
